customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd
329,58,118979.0,Clothing,305.74,2023-05-14,33,Houston,Debit Card,0,305.74,242,5,347.37,Denise Johnson,X,1990,0,993,986,2023-05-11,305.74
330,47,129604.0,Health & Beauty,748.0,2021-12-26,94,Los Angeles,Debit Card,0,748.0,600,46,858.11,Brenda Miranda,X,2003,0,151,407,2021-12-24,748.0
331,66,147646.0,Books,924.95,2020-09-14,95,San Jose,Online Transfer,5,878.7,472,0,873.74,Jennifer Palmer,X,2001,0,911,727,2020-09-12,924.95
332,51,81000.0,Electronics,989.55,2022-11-04,48,San Diego,Debit Card,24,752.06,113,6,819.31,Kathryn Roberts,F,1995,0,836,852,2022-11-04,989.55
333,45,77787.0,Electronics,50.77,2023-06-20,60,Philadelphia,Debit Card,0,50.77,66,68,57.36,Paul Robinson,X,2003,0,137,64,2023-06-16,50.77
334,51,144164.0,Electronics,195.67,2023-01-19,42,Chicago,Debit Card,0,195.67,944,64,160.99,Autumn Reyes,F,2009,1,341,253,2023-01-17,195.67
335,48,73938.0,Groceries,555.19,2022-09-30,70,Phoenix,Mobile Payment,0,555.19,539,63,653.28,Jeffrey Cunningham,M,2013,1,782,327,2022-09-29,555.19
336,46,143485.0,Health & Beauty,65.65,2022-04-01,33,Phoenix,Cash,24,49.89,178,71,56.77,Johnny Williams,M,2017,0,221,743,2022-04-01,65.65
337,39,26286.0,Clothing,796.54,2021-06-23,30,Phoenix,Mobile Payment,12,700.96,635,74,740.03,Diana Bryant,F,2016,1,691,414,2021-06-19,796.54
338,47,141407.0,Electronics,592.44,2022-12-10,66,Chicago,Debit Card,0,592.44,367,57,569.97,Lisa Davidson,F,2001,0,529,755,2022-12-09,592.44
339,32,31829.0,Books,210.48,2021-06-08,3,San Diego,Credit Card,0,210.48,100,3,235.68,Gary Navarro,M,2012,0,862,107,2021-06-05,210.48
340,41,72438.0,Home & Kitchen,122.56,2022-09-20,27,New York,Mobile Payment,7,113.98,64,37,118.03,Katherine Farley,F,2007,1,384,976,2022-09-18,122.56
341,63,37282.0,Electronics,141.43,2020-10-29,45,Phoenix,Credit Card,18,115.97,718,14,148.63,Jennifer Castro,F,1998,0,592,135,2020-10-28,141.43
342,23,33373.0,Books,109.09,2020-08-03,44,Los Angeles,Credit Card,9,99.27,707,59,101.96,Shirley Ford,F,1999,1,967,334,2020-08-03,109.09
343,37,86201.0,Books,105.54,2023-02-11,2,Los Angeles,Debit Card,10,94.99,159,63,103.89,Christopher Ward,M,2023,0,428,475,2023-02-07,105.54
344,31,48205.0,Home & Kitchen,544.64,2022-09-20,37,San Antonio,Credit Card,10,490.18,477,14,441.84,Tracy Gomez,F,2004,1,181,163,2022-09-17,544.64
345,46,60680.0,Home & Kitchen,227.13,2020-07-25,98,Chicago,Mobile Payment,7,211.23,513,13,259.37,James Zamora,M,1996,0,816,894,2020-07-23,227.13
346,25,127938.0,Electronics,326.64,2022-09-02,20,Phoenix,Mobile Payment,0,326.64,901,45,353.49,Timothy Bender,X,2023,0,798,187,2022-09-02,326.64
347,32,42940.0,Groceries,959.49,2021-02-28,38,Houston,Online Transfer,0,959.49,58,99,1010.91,Jennifer Shaw PhD,F,2019,0,990,720,2021-02-27,959.49
348,42,105911.0,Health & Beauty,753.91,2022-11-16,67,Phoenix,Online Transfer,6,708.68,978,75,795.2,Patrick Johnson,M,2017,0,938,281,2022-11-14,753.91
349,36,68548.0,Groceries,364.19,2023-03-27,42,San Diego,Online Transfer,11,324.13,361,49,368.98,Christine Stewart,F,1996,1,616,296,2023-03-25,364.19
350,42,32925.0,Groceries,56.37,2021-02-28,15,San Jose,Mobile Payment,14,48.48,503,74,53.27,Joshua Morris,M,2016,0,597,916,2021-02-26,56.37
351,47,117553.0,Clothing,977.16,2022-08-11,97,San Jose,Credit Card,0,977.16,482,84,861.28,Holly Lawrence,F,2014,1,176,714,2022-08-08,977.16
352,26,56225.0,Health & Beauty,574.04,2021-08-18,8,San Jose,Debit Card,0,574.04,189,87,617.79,Pamela Miller,F,2012,1,117,147,2021-08-17,574.04
353,20,89847.0,Groceries,997.97,2022-04-02,77,San Diego,Cash,12,878.21,672,25,1143.29,Jeanne Baldwin,F,1995,0,821,890,2022-04-02,997.97
354,55,141083.0,Groceries,902.96,2023-07-13,80,San Jose,Online Transfer,0,902.96,781,98,811.84,Steven Padilla,M,1995,0,920,821,2023-07-10,902.96
355,23,55571.0,Home & Kitchen,682.16,2023-05-17,72,Houston,Cash,17,566.19,563,42,591.67,Sean Hunt,X,2020,0,866,716,2023-05-13,682.16
356,24,72683.0,Books,64.2,2020-12-28,80,Dallas,Online Transfer,0,64.2,342,61,57.57,Megan Trujillo,F,1996,0,617,924,2020-12-24,64.2
357,25,74057.0,Clothing,889.9,2022-10-07,40,Chicago,Cash,29,631.83,771,90,830.12,Connie Sanders,F,2017,1,136,288,2022-10-05,889.9
358,69,52310.0,Health & Beauty,201.36,2022-05-27,30,Chicago,Credit Card,2,197.33,673,32,205.65,Shawn Lopez,M,2008,1,855,748,2022-05-25,201.36
359,39,110331.0,Groceries,201.23,2020-09-30,21,Chicago,Online Transfer,5,191.17,278,18,233.09,Benjamin Brooks,X,1992,1,808,38,2020-09-27,201.23
360,49,37498.0,Groceries,210.5,2023-01-16,11,Phoenix,Debit Card,11,187.34,667,69,195.43,Bryan Hunter,M,1999,1,73,364,2023-01-14,210.5
361,52,55746.0,Home & Kitchen,29.88,2022-11-26,65,San Antonio,Cash,30,20.92,356,52,35.68,Jane Cordova,F,2002,1,553,155,2022-11-24,29.88
362,66,33766.0,Health & Beauty,746.77,2021-01-30,11,New York,Mobile Payment,14,642.22,385,49,734.95,Timothy White,M,2019,0,848,658,2021-01-29,746.77
363,33,33478.0,Groceries,597.31,2022-12-24,68,Phoenix,Debit Card,5,567.44,512,69,710.63,Patrick Adkins,M,2010,0,566,400,2022-12-21,597.31
364,62,71737.0,Books,982.14,2022-04-15,68,San Antonio,Credit Card,30,687.5,291,69,802.71,Amanda Alvarado,F,2016,0,434,70,2022-04-13,982.14
365,42,20374.0,Books,519.34,2022-10-26,47,New York,Online Transfer,0,519.34,210,65,481.77,Maria Michael,F,1992,1,357,924,2022-10-23,519.34
366,63,92868.0,Books,342.73,2020-12-07,66,Houston,Online Transfer,0,342.73,143,17,387.03,Kathryn Carter,X,1993,0,102,392,2020-12-05,342.73
367,30,53492.0,Home & Kitchen,305.77,2022-06-05,34,San Diego,Mobile Payment,0,305.77,827,88,363.86,Amy Gilbert MD,F,2007,1,909,16,2022-06-02,305.77
368,54,39189.0,Groceries,371.0,2021-06-05,34,Los Angeles,Credit Card,0,371.0,698,64,413.36,Joshua Boone DVM,M,2014,0,544,326,2021-06-04,371.0
369,62,119340.0,Books,373.13,2021-08-25,28,Los Angeles,Credit Card,23,287.31,879,10,334.68,Jesse Scott,M,1999,1,623,628,2021-08-24,373.13
370,36,128468.0,Clothing,267.01,2020-11-17,92,San Antonio,Credit Card,0,267.01,848,6,254.39,Susan Small,X,2018,1,387,889,2020-11-15,267.01
371,22,147808.0,Groceries,321.12,2020-07-25,84,New York,Debit Card,22,250.47,733,11,295.3,Tracy Gonzalez,F,1992,0,153,591,2020-07-21,321.12
372,55,22029.0,Home & Kitchen,407.64,2021-02-20,4,Los Angeles,Debit Card,0,407.64,456,100,387.02,Spencer Owen,X,2011,1,657,142,2021-02-19,407.64
373,50,52557.0,Groceries,721.32,2021-06-04,7,Dallas,Credit Card,17,598.7,195,0,815.12,Gloria Rodriguez,F,2011,1,406,860,2021-06-04,721.32
374,20,21698.0,Electronics,137.98,2021-06-17,71,New York,Debit Card,0,137.98,559,33,126.26,Jason Gutierrez,M,2017,1,401,253,2021-06-16,137.98
375,42,67316.0,Groceries,403.76,2023-05-27,39,Los Angeles,Credit Card,0,403.76,992,84,339.06,Joseph Cole,M,2015,0,168,965,2023-05-26,403.76
376,25,85641.0,Clothing,545.48,2022-02-20,46,Phoenix,Credit Card,0,545.48,963,19,647.46,Ariana Mitchell,X,2011,0,502,298,2022-02-18,545.48
377,56,31217.0,Groceries,580.04,2022-09-23,43,Phoenix,Mobile Payment,21,458.23,785,74,519.18,Connie Erickson,F,2013,0,641,905,2022-09-22,580.04
378,45,97204.0,Home & Kitchen,139.58,2023-02-07,56,Houston,Credit Card,0,139.58,423,91,158.08,Jessica Harrell,F,2020,1,409,266,2023-02-03,139.58
379,50,136685.0,Electronics,779.31,2020-12-02,11,Dallas,Debit Card,4,748.14,207,86,737.79,Rachel Barnes,F,2000,0,849,420,2020-12-02,779.31
380,66,36651.0,Electronics,303.92,2022-06-12,97,Phoenix,Debit Card,10,273.53,804,79,322.84,Daniel Porter,M,1999,1,785,963,2022-06-08,303.92
381,42,43768.0,Electronics,621.05,2020-09-13,86,Houston,Cash,15,527.89,815,26,587.87,Dylan Cobb,M,2000,0,745,638,2020-09-11,621.05
382,31,84121.0,Health & Beauty,812.33,2022-08-28,73,New York,Online Transfer,11,722.97,239,49,738.24,Joe Barnes,M,2011,1,275,357,2022-08-26,812.33
383,69,56325.0,Groceries,989.97,2020-12-22,88,Houston,Credit Card,0,989.97,858,92,1156.43,Russell Stout,M,2010,0,703,290,2020-12-18,989.97
384,26,66000.0,Home & Kitchen,355.29,2022-11-21,23,New York,Debit Card,0,355.29,419,29,393.53,Kristen Howard,F,2007,1,75,729,2022-11-18,355.29
385,69,61060.0,Groceries,959.89,2022-02-10,58,San Diego,Credit Card,13,835.1,649,86,824.47,Carrie Church,F,2015,0,14,903,2022-02-09,959.89
386,45,131374.0,Books,761.21,2022-08-12,61,New York,Mobile Payment,0,761.21,828,25,791.11,Juan Ray,M,1991,0,890,686,2022-08-11,761.21
387,66,58611.0,Clothing,930.68,2022-05-12,49,Dallas,Credit Card,0,930.68,580,44,1092.04,Andrea Moreno,X,2018,0,655,872,2022-05-11,930.68
388,27,81875.0,Home & Kitchen,886.54,2022-12-17,3,Houston,Debit Card,5,842.21,638,92,739.38,Kayla Harrington,F,2022,1,814,915,2022-12-15,886.54
389,54,26270.0,Groceries,627.53,2023-06-24,20,San Diego,Mobile Payment,0,627.53,596,24,704.9,Walter Swanson,M,2019,1,512,422,2023-06-22,627.53
390,51,127708.0,Clothing,481.76,2022-08-03,60,Los Angeles,Debit Card,1,476.94,85,14,543.89,Stephanie Rodriguez,X,2022,0,712,293,2022-08-03,481.76
391,61,125703.0,Health & Beauty,957.16,2021-11-11,44,San Diego,Credit Card,11,851.87,817,90,954.0,Alexander Sharp,M,2014,1,461,470,2021-11-07,957.16
392,32,145488.0,Clothing,491.27,2021-01-01,1,San Jose,Debit Card,9,447.06,630,1,428.43,Justin Bryan,X,2012,1,76,841,2021-01-01,491.27
393,27,71573.0,Health & Beauty,550.76,2021-11-07,30,Phoenix,Mobile Payment,27,402.05,584,0,577.83,Nicholas Warner,M,2016,0,28,588,2021-11-05,550.76
394,40,141732.0,Books,114.95,2020-11-23,8,San Jose,Online Transfer,21,90.81,831,17,112.3,Bonnie Robinson,F,2012,1,778,519,2020-11-22,114.95
395,62,50927.0,Clothing,757.52,2021-01-19,82,Los Angeles,Debit Card,10,681.77,914,88,637.57,Natasha Murray,F,2020,1,277,527,2021-01-17,757.52
396,49,142944.0,Home & Kitchen,196.1,2023-06-27,17,New York,Online Transfer,0,196.1,350,9,209.9,Theresa Olson,F,2014,1,302,815,2023-06-25,196.1
397,37,123142.0,Groceries,430.7,2022-12-29,21,Dallas,Mobile Payment,10,387.63,650,96,441.05,Kevin Carey,M,2004,1,575,666,2022-12-26,430.7
398,27,118796.0,Health & Beauty,39.13,2023-01-21,19,San Antonio,Mobile Payment,10,35.22,826,29,42.79,Kristine Davis PhD,F,2011,1,22,281,2023-01-19,39.13
399,50,125931.0,Health & Beauty,801.89,2020-11-25,72,New York,Mobile Payment,0,801.89,775,83,683.54,Erika Thomas,F,2006,1,508,805,2020-11-23,801.89
400,32,48564.0,Clothing,619.24,2023-05-17,84,Philadelphia,Credit Card,0,619.24,321,13,595.57,Devon Evans,M,2013,1,514,992,2023-05-16,619.24
401,58,77470.0,Health & Beauty,149.9,2020-12-16,43,New York,Debit Card,0,149.9,973,2,141.4,Tiffany King,F,1995,0,319,102,2020-12-14,149.9
402,46,148085.0,Electronics,952.11,2023-02-05,26,Phoenix,Debit Card,0,952.11,471,98,837.71,Raymond Bell,M,2003,1,482,861,2023-02-02,952.11
403,41,120841.0,Home & Kitchen,811.53,2023-02-10,58,San Diego,Cash,0,811.53,58,32,728.45,Zachary Salas MD,M,2015,0,633,579,2023-02-07,811.53
404,62,118602.0,Clothing,823.89,2021-08-30,52,San Jose,Cash,0,823.89,848,43,772.2,Chelsea Sims,F,2000,0,713,661,2021-08-29,823.89
405,40,76425.0,Home & Kitchen,890.74,2023-02-07,82,Los Angeles,Mobile Payment,0,890.74,560,80,800.39,Natasha Lopez,F,2020,0,574,503,2023-02-03,890.74
406,56,88384.0,Groceries,895.6,2020-12-27,42,Houston,Debit Card,0,895.6,360,61,900.94,Debra Johns,F,2022,1,829,479,2020-12-26,895.6
407,31,80328.0,Groceries,763.23,2021-08-25,93,New York,Debit Card,0,763.23,269,92,614.82,Daniel Rodgers,M,2001,0,486,66,2021-08-21,763.23
408,54,50921.0,Clothing,953.58,2022-11-18,69,Los Angeles,Online Transfer,0,953.58,711,21,1074.85,Jay Collins,M,1991,1,292,892,2022-11-15,953.58
409,37,101433.0,Electronics,880.25,2023-02-24,70,San Jose,Cash,0,880.25,921,74,1030.38,Tara Manning,F,2015,0,441,913,2023-02-22,880.25
410,24,90051.0,Electronics,157.89,2020-10-03,16,New York,Debit Card,16,132.63,264,79,157.3,Trevor Stone,M,2021,1,505,613,2020-10-03,157.89
411,25,111047.0,Clothing,504.36,2021-10-09,65,San Jose,Debit Card,8,464.01,989,77,590.8,Alicia Gaines,F,2015,1,46,270,2021-10-05,504.36
412,50,126852.0,Electronics,416.98,2023-03-16,59,Houston,Credit Card,3,404.47,624,40,385.19,Ricky Stephens,X,1990,1,809,402,2023-03-14,416.98
413,54,102103.0,Electronics,141.47,2021-06-12,38,Phoenix,Online Transfer,0,141.47,899,36,153.45,Toni Coleman,F,2003,0,660,630,2021-06-08,141.47
414,22,48005.0,Home & Kitchen,692.42,2022-08-01,90,Houston,Online Transfer,15,588.56,175,60,640.43,Cindy Wright,F,2021,0,510,607,2022-08-01,692.42
415,70,66709.0,Books,198.46,2021-06-19,27,San Antonio,Cash,1,196.48,904,81,202.19,Jacqueline Calhoun,F,2002,1,546,899,2021-06-16,198.46
416,63,89782.0,Groceries,575.64,2023-02-28,26,San Antonio,Debit Card,2,564.13,377,48,536.03,Jason Clay,M,2014,0,637,896,2023-02-25,575.64
417,46,46754.0,Books,282.44,2021-11-18,79,San Antonio,Online Transfer,0,282.44,601,73,338.54,Erin Sanchez,F,2019,1,490,300,2021-11-15,282.44
418,49,51870.0,Groceries,867.43,2022-07-15,5,Dallas,Debit Card,0,867.43,495,34,830.26,Craig Phillips,M,2008,0,606,689,2022-07-12,867.43
419,24,123794.0,Home & Kitchen,116.17,2022-05-30,51,Houston,Online Transfer,0,116.17,949,82,122.8,Wendy Carlson,F,2002,1,392,200,2022-05-27,116.17
420,20,21281.0,Electronics,49.35,2021-01-24,34,San Diego,Online Transfer,0,49.35,902,77,44.95,Lisa Allen,F,2007,0,528,888,2021-01-20,49.35
421,52,97616.0,Electronics,13.01,2023-06-03,11,New York,Debit Card,22,10.15,868,8,13.77,Nicole Garcia,F,2019,1,573,435,2023-06-03,13.01
422,19,127566.0,Electronics,802.68,2021-09-26,25,Philadelphia,Debit Card,0,802.68,487,45,941.18,Caroline Henderson,F,2002,0,801,501,2021-09-23,802.68
423,43,52839.0,Books,20.93,2022-12-29,73,New York,Mobile Payment,0,20.93,376,45,18.77,Robert Roberts,M,2011,0,571,959,2022-12-28,20.93
424,65,116472.0,Books,814.16,2022-01-24,75,San Antonio,Credit Card,0,814.16,731,74,845.25,Michele Torres,F,2010,1,630,566,2022-01-22,814.16
425,63,83427.0,Health & Beauty,521.85,2021-04-19,67,Philadelphia,Online Transfer,3,506.19,324,48,486.37,Jill Mccann,F,2007,1,744,939,2021-04-18,521.85
426,38,141519.0,Electronics,262.97,2023-06-24,15,Philadelphia,Online Transfer,26,194.6,586,49,228.24,Amy Bryant,F,2001,0,964,1,2023-06-23,262.97
427,57,22165.0,Groceries,446.12,2020-11-10,52,Phoenix,Online Transfer,0,446.12,136,32,358.23,Henry Young,M,2022,1,108,667,2020-11-07,446.12
428,28,149982.0,Electronics,453.15,2022-12-13,77,Chicago,Mobile Payment,5,430.49,418,83,505.43,Collin Jones,M,1992,0,891,19,2022-12-11,453.15
429,19,55060.0,Books,691.29,2022-07-06,16,Philadelphia,Debit Card,0,691.29,255,17,718.23,Jennifer Owens,X,1996,0,5,940,2022-07-05,691.29
430,29,44426.0,Books,428.53,2021-01-12,60,Dallas,Debit Card,13,372.82,876,26,435.92,Connie Taylor,F,2013,0,888,583,2021-01-08,428.53
431,62,46196.0,Groceries,824.4,2021-05-20,39,Dallas,Debit Card,4,791.42,88,47,832.31,Tina Raymond,F,2009,0,97,560,2021-05-19,824.4
432,65,85615.0,Clothing,358.49,2023-04-13,90,San Antonio,Credit Card,14,308.3,573,20,384.98,Amanda Gonzalez,F,2004,0,826,971,2023-04-10,358.49
433,63,64186.0,Clothing,235.51,2020-11-20,4,Phoenix,Debit Card,0,235.51,151,80,257.2,Mr. John Bowen,M,1997,1,723,757,2020-11-18,235.51
434,65,53977.0,Groceries,293.3,2021-09-27,84,New York,Cash,3,284.5,354,5,242.93,Alexis Morton,F,1992,0,455,773,2021-09-24,293.3
435,67,28094.0,Electronics,465.08,2021-12-31,30,San Diego,Cash,13,404.62,150,95,455.81,Patricia Johnson,F,2007,0,596,931,2021-12-29,465.08
436,22,76918.0,Electronics,933.09,2021-09-19,20,San Antonio,Cash,0,933.09,829,0,806.33,Amanda Romero,F,2011,1,549,453,2021-09-16,933.09
437,67,47159.0,Health & Beauty,728.28,2020-08-16,71,Phoenix,Online Transfer,0,728.28,879,74,705.76,Carol Torres,F,2003,1,264,712,2020-08-13,728.28
438,44,84153.0,Electronics,882.0,2022-02-13,4,San Diego,Debit Card,0,882.0,109,100,946.33,Paula Jenkins,F,2002,1,799,495,2022-02-12,882.0
439,69,105777.0,Health & Beauty,421.55,2021-02-04,3,New York,Online Transfer,0,421.55,422,90,445.61,Morgan Quinn,F,2023,0,658,650,2021-02-04,421.55
440,47,147210.0,Health & Beauty,608.07,2022-11-25,52,Dallas,Debit Card,21,480.38,955,35,612.49,Justin Trujillo,M,2023,0,267,60,2022-11-24,608.07
441,42,126555.0,Electronics,480.55,2021-07-27,36,Chicago,Online Transfer,18,394.05,813,92,574.57,Shelly Estrada,F,2021,1,709,279,2021-07-25,480.55
442,32,28850.0,Home & Kitchen,673.65,2021-09-28,35,Phoenix,Debit Card,0,673.65,686,55,778.35,Jessica King,F,2008,1,460,904,2021-09-24,673.65
443,46,114893.0,Clothing,33.03,2022-11-08,32,San Jose,Mobile Payment,17,27.41,735,8,26.79,Brandon Riley,M,2022,1,133,542,2022-11-07,33.03
444,42,133988.0,Clothing,343.49,2021-02-24,78,Dallas,Mobile Payment,16,288.53,713,55,315.88,Christine Jordan,F,2013,1,761,220,2021-02-23,343.49
445,21,125501.0,Clothing,914.26,2023-05-10,17,Chicago,Mobile Payment,17,758.84,101,52,1066.61,Raymond Small,M,2018,1,346,14,2023-05-08,914.26
446,49,144113.0,Health & Beauty,114.27,2023-02-28,47,San Jose,Debit Card,0,114.27,882,61,130.69,Katherine Simpson,F,1998,1,520,436,2023-02-27,114.27
447,32,99291.0,Books,534.53,2023-05-23,58,Chicago,Cash,0,534.53,721,94,604.19,Ashley Costa,F,2020,1,324,940,2023-05-20,534.53
448,25,141341.0,Home & Kitchen,914.89,2021-04-07,71,San Diego,Cash,0,914.89,681,95,751.01,Victoria Anderson,F,2006,0,322,352,2021-04-04,914.89
449,50,95603.0,Books,110.09,2020-09-23,97,New York,Cash,0,110.09,732,0,120.42,Shannon Stewart,F,2020,0,211,788,2020-09-21,110.09
450,64,72574.0,Clothing,597.1,2022-08-20,98,San Diego,Mobile Payment,0,597.1,144,37,566.08,Shelley Black,F,2023,0,242,527,2022-08-16,597.1
451,66,70089.0,Books,552.25,2023-06-12,2,Los Angeles,Online Transfer,4,530.16,932,41,638.9,Ronald Blair,M,2023,0,426,686,2023-06-10,552.25
452,67,46060.0,Clothing,294.74,2022-09-29,45,Dallas,Mobile Payment,0,294.74,704,60,242.93,Michael Padilla,M,1992,0,336,438,2022-09-26,294.74
453,25,75738.0,Home & Kitchen,681.18,2023-03-09,21,Philadelphia,Cash,10,613.06,924,27,578.09,Joseph Marshall,M,2019,0,638,61,2023-03-08,681.18
454,36,43553.0,Books,23.02,2021-07-25,23,San Jose,Online Transfer,20,18.42,152,86,24.85,Travis Williams,M,2010,0,648,476,2021-07-22,23.02
455,38,94138.0,Home & Kitchen,35.84,2021-09-30,69,Phoenix,Credit Card,0,35.84,192,7,35.08,Andrew Rogers,M,1996,0,612,12,2021-09-28,35.84
456,47,110603.0,Clothing,579.27,2021-11-03,17,Los Angeles,Cash,0,579.27,333,61,618.76,Christine Padilla,F,1996,0,383,344,2021-11-03,579.27
457,27,80119.0,Clothing,472.51,2023-03-02,36,San Antonio,Debit Card,0,472.51,445,10,514.27,Christine Holland,F,2007,1,983,312,2023-03-02,472.51
458,35,62789.0,Clothing,423.58,2022-03-01,33,Los Angeles,Cash,5,402.4,896,29,487.52,William Barron,M,2020,0,753,377,2022-03-01,423.58
459,19,147301.0,Books,56.56,2023-04-21,91,Dallas,Online Transfer,12,49.77,422,93,56.97,Heather Vaughn,F,2015,0,921,129,2023-04-17,56.56
460,63,123038.0,Clothing,379.9,2021-01-09,9,San Jose,Online Transfer,26,281.13,916,0,319.86,Nicole Peterson,F,2018,0,688,951,2021-01-07,379.9
461,31,88813.0,Clothing,528.93,2023-03-17,16,San Diego,Credit Card,22,412.57,282,31,461.46,Mark Robinson,M,2001,1,224,292,2023-03-16,528.93
462,30,118239.0,Books,699.95,2021-11-10,90,San Jose,Debit Card,26,517.96,317,45,750.13,Cheyenne Walls,F,1998,1,155,18,2021-11-07,699.95
463,58,135371.0,Clothing,630.65,2021-12-06,53,Philadelphia,Online Transfer,0,630.65,100,37,641.6,Brian Davenport,M,2014,0,858,542,2021-12-05,630.65
464,23,68974.0,Clothing,813.87,2022-01-08,28,Chicago,Cash,22,634.82,359,85,973.69,John Mitchell MD,M,2005,0,172,1000,2022-01-06,813.87
465,59,127374.0,Health & Beauty,302.42,2021-05-18,56,San Diego,Credit Card,0,302.42,114,54,338.19,David Murray,M,1998,1,299,636,2021-05-17,302.42
466,55,98828.0,Home & Kitchen,577.2,2021-12-02,99,Dallas,Online Transfer,13,502.16,669,23,482.7,Mrs. Gloria Nelson PhD,F,1992,1,613,53,2021-12-02,577.2
467,58,113105.0,Books,598.56,2021-09-18,59,San Antonio,Mobile Payment,0,598.56,247,54,698.21,Robin Simmons,X,2017,1,645,227,2021-09-17,598.56
468,33,38055.0,Electronics,136.97,2022-11-25,69,San Diego,Debit Card,0,136.97,902,92,161.75,Lisa Garcia,F,1992,1,609,647,2022-11-21,136.97
469,22,63264.0,Health & Beauty,561.5,2023-02-19,14,San Jose,Mobile Payment,0,561.5,208,73,479.48,Lisa Hughes,F,2020,0,533,69,2023-02-18,561.5
470,50,113548.0,Groceries,507.71,2023-01-31,68,Phoenix,Credit Card,0,507.71,187,6,468.7,Terrance Davis,M,2010,0,381,821,2023-01-27,507.71
471,70,146665.0,Books,469.34,2021-01-07,33,Philadelphia,Debit Card,25,352.0,949,61,419.28,Mr. Jeffrey Andrews,M,2017,0,132,885,2021-01-04,469.34
472,69,122376.0,Home & Kitchen,129.02,2022-10-17,73,Dallas,Online Transfer,0,129.02,455,75,144.07,Renee Cook,F,2011,1,671,17,2022-10-15,129.02
473,38,63358.0,Electronics,549.56,2020-11-14,56,Dallas,Cash,19,445.14,851,81,440.3,Nicole Stafford,F,2002,0,77,862,2020-11-11,549.56
474,58,33353.0,Groceries,276.96,2021-07-12,14,Chicago,Credit Card,9,252.03,279,13,318.2,Michelle Davis,F,2014,0,294,176,2021-07-10,276.96
475,62,37788.0,Health & Beauty,109.61,2020-10-05,55,Chicago,Online Transfer,8,100.84,443,53,98.09,Gregory Leblanc,X,2006,0,95,952,2020-10-04,109.61
476,52,133290.0,Books,470.22,2020-10-05,10,Los Angeles,Credit Card,0,470.22,978,47,409.43,Mark Moore,M,2008,0,240,252,2020-10-01,470.22
477,47,122848.0,Books,854.01,2022-11-12,92,Chicago,Debit Card,20,683.21,723,93,1005.08,Michael Johnson,M,2005,0,209,209,2022-11-10,854.01
478,36,38149.0,Health & Beauty,667.23,2022-07-31,100,San Diego,Credit Card,7,620.52,788,36,609.87,Kerri Short,F,2000,1,685,151,2022-07-29,667.23
479,67,53611.0,Groceries,371.82,2021-01-23,66,New York,Debit Card,0,371.82,391,69,310.03,Joshua Jensen,M,2023,0,349,339,2021-01-22,371.82
480,45,131470.0,Electronics,147.76,2021-12-13,89,New York,Credit Card,0,147.76,854,94,154.97,Thomas Wilson,M,1994,1,962,291,2021-12-12,147.76
481,42,27880.0,Home & Kitchen,737.09,2021-05-31,15,Chicago,Credit Card,0,737.09,448,94,709.73,Pamela Atkinson,F,1992,1,177,53,2021-05-29,737.09
482,40,113578.0,Clothing,115.28,2021-03-30,29,Philadelphia,Debit Card,23,88.77,610,13,92.76,Daniel Foster,M,1995,0,774,208,2021-03-28,115.28
483,25,137362.0,Home & Kitchen,364.37,2022-07-20,70,Chicago,Online Transfer,4,349.8,655,60,423.44,Donna Zhang,F,1996,0,288,648,2022-07-18,364.37
484,31,64702.0,Groceries,346.02,2021-07-15,52,San Diego,Credit Card,0,346.02,96,95,328.58,Zachary Smith,M,2023,1,123,422,2021-07-14,346.02
485,32,80013.0,Electronics,598.28,2021-03-16,79,Chicago,Credit Card,0,598.28,600,27,591.9,Robert Patton,M,2020,1,676,306,2021-03-14,598.28
486,69,96773.0,Home & Kitchen,108.96,2023-04-24,53,Phoenix,Mobile Payment,3,105.69,977,13,91.42,Miss Sydney Jennings,F,1991,1,457,579,2023-04-23,108.96
487,61,136265.0,Groceries,677.04,2021-08-07,42,New York,Credit Card,0,677.04,185,93,780.47,Jeremy Lewis,M,2016,1,792,415,2021-08-04,677.04
488,33,54758.0,Health & Beauty,360.4,2020-07-26,70,Phoenix,Online Transfer,1,356.8,570,99,416.83,Carolyn Spence,X,2013,1,531,436,2020-07-23,360.4
489,55,104727.0,Health & Beauty,539.59,2022-11-29,24,Philadelphia,Online Transfer,0,539.59,953,73,498.21,Wendy Thompson,F,2012,0,313,690,2022-11-27,539.59
490,43,58438.0,Electronics,935.08,2021-03-19,27,Houston,Mobile Payment,4,897.68,339,26,890.46,Gregory Schultz,M,2004,0,148,888,2021-03-16,935.08
491,35,37480.0,Electronics,673.56,2021-10-28,76,Chicago,Cash,5,639.88,456,8,780.75,Casey Gutierrez,M,1998,0,445,320,2021-10-25,673.56
492,35,58914.0,Groceries,320.37,2021-05-04,87,Phoenix,Mobile Payment,0,320.37,401,49,257.87,Brian Rogers,M,2003,1,974,462,2021-05-04,320.37
493,54,80815.0,Groceries,549.08,2021-12-31,32,Los Angeles,Debit Card,0,549.08,894,39,595.5,Vincent Larson,M,2018,0,598,578,2021-12-27,549.08
