customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,quantity,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchase_product_price_usd
329,58,118979.0,Clothing,305.74,2023-05-14,33,Houston,Debit Card,0,305.74,242,5,347.37,Rebecca George,F,2018,0,10,842,2023-05-14,305.74
330,47,129604.0,Health & Beauty,748.0,2021-12-26,94,Los Angeles,Debit Card,0,748.0,600,46,858.11,Ethan Spencer,M,2023,0,740,203,2021-12-26,748.0
331,66,147646.0,Books,924.95,2020-09-14,95,San Jose,Online Transfer,5,878.7,472,0,873.74,Eduardo Figueroa,M,1994,1,37,840,2020-09-14,924.95
332,51,81000.0,Electronics,989.55,2022-11-04,48,San Diego,Debit Card,24,752.06,113,6,819.31,Deanna Washington,X,1997,1,438,435,2022-11-04,989.55
333,45,77787.0,Electronics,50.77,2023-06-20,60,Philadelphia,Debit Card,0,50.77,66,68,57.36,James Collins,M,2000,1,284,266,2023-06-20,50.77
334,51,144164.0,Electronics,195.67,2023-01-19,42,Chicago,Debit Card,0,195.67,944,64,160.99,Fernando Harris,M,2002,0,825,117,2023-01-19,195.67
335,48,73938.0,Clothing,555.19,2022-09-30,70,Phoenix,Mobile Payment,0,555.19,539,63,653.28,Angela Taylor,F,2023,0,22,554,2022-09-30,555.19
336,46,143485.0,Books,65.65,2022-04-01,33,Phoenix,Cash,24,49.89,178,71,56.77,Dylan Holden,M,1993,0,218,354,2022-04-01,65.65
337,39,26286.0,Home & Kitchen,796.54,2021-06-23,30,Phoenix,Mobile Payment,12,700.96,635,74,740.03,Brian Dawson,M,2023,1,917,347,2021-06-23,796.54
338,47,141407.0,Electronics,592.44,2022-12-10,66,Chicago,Debit Card,0,592.44,367,57,569.97,Gabriel Brown,M,2005,0,935,971,2022-12-10,592.44
339,32,31829.0,Clothing,210.48,2021-06-08,3,San Diego,Credit Card,0,210.48,100,3,235.68,Charles Rhodes,M,2017,1,243,75,2021-06-08,210.48
340,41,72438.0,Home & Kitchen,122.56,2022-09-20,27,New York,Mobile Payment,7,113.98,64,37,118.03,Veronica Martinez,X,1999,1,437,495,2022-09-20,122.56
341,63,37282.0,Electronics,141.43,2020-10-29,45,Phoenix,Credit Card,18,115.97,718,14,148.63,Miss Christina Stone,F,2003,0,121,76,2020-10-29,141.43
342,23,33373.0,Books,109.09,2020-08-03,44,Los Angeles,Credit Card,9,99.27,707,59,101.96,Elizabeth Arroyo DVM,F,2014,1,118,500,2020-08-03,109.09
343,37,86201.0,Books,105.54,2023-02-11,2,Los Angeles,Debit Card,10,94.99,159,63,103.89,Donald Wilson,M,2016,0,199,333,2023-02-11,105.54
344,31,48205.0,Home & Kitchen,544.64,2022-09-20,37,San Antonio,Credit Card,10,490.18,477,14,441.84,Steven Jackson,M,2008,0,863,952,2022-09-20,544.64
345,46,60680.0,Home & Kitchen,227.13,2020-07-25,98,Chicago,Mobile Payment,7,211.23,513,13,259.37,Robert Wilson,M,2001,0,499,32,2020-07-25,227.13
346,25,127938.0,Electronics,326.64,2022-09-02,20,Phoenix,Mobile Payment,0,326.64,901,45,353.49,Haley Hughes,F,2002,1,865,86,2022-09-02,326.64
347,32,42940.0,Groceries,959.49,2021-02-28,38,Houston,Online Transfer,0,959.49,58,99,1010.91,Shirley Schwartz,F,1990,1,677,607,2021-02-28,959.49
348,42,105911.0,Health & Beauty,753.91,2022-11-16,67,Phoenix,Online Transfer,6,708.68,978,75,795.2,Tina Mcmillan,F,2014,1,952,657,2022-11-16,753.91
349,36,68548.0,Groceries,364.19,2023-03-27,42,San Diego,Online Transfer,11,324.13,361,49,368.98,Joseph Hayes,X,2009,0,638,24,2023-03-27,364.19
350,42,32925.0,Groceries,56.37,2021-02-28,15,San Jose,Mobile Payment,14,48.48,503,74,53.27,Donna Blair,F,2005,0,359,22,2021-02-28,56.37
351,47,117553.0,Clothing,977.16,2022-08-11,97,San Jose,Credit Card,0,977.16,482,84,861.28,Katherine Shaw,F,2000,0,965,619,2022-08-11,977.16
352,26,56225.0,Health & Beauty,574.04,2021-08-18,8,San Jose,Debit Card,0,574.04,189,87,617.79,Julie Maldonado,X,2008,0,568,797,2021-08-18,574.04
353,20,89847.0,Groceries,997.97,2022-04-02,77,San Diego,Cash,12,878.21,672,25,1143.29,Michael Dixon,M,1996,0,349,259,2022-04-02,997.97
354,55,141083.0,Electronics,902.96,2023-07-13,80,San Jose,Online Transfer,0,902.96,781,98,811.84,Antonio Bennett,M,2001,1,15,22,2023-07-13,902.96
355,23,55571.0,Home & Kitchen,682.16,2023-05-17,72,Houston,Cash,17,566.19,563,42,591.67,Trevor Crawford,M,1998,0,920,878,2023-05-17,682.16
356,24,72683.0,Books,64.2,2020-12-28,80,Dallas,Online Transfer,0,64.2,342,61,57.57,Mark Smith,M,2004,0,543,162,2020-12-28,64.2
357,25,74057.0,Health & Beauty,889.9,2022-10-07,40,Chicago,Cash,29,631.83,771,90,830.12,Gerald Stone,M,2020,1,823,627,2022-10-07,889.9
358,69,52310.0,Health & Beauty,201.36,2022-05-27,30,Chicago,Credit Card,2,197.33,673,32,205.65,Kristine Navarro,F,1995,1,251,320,2022-05-27,201.36
359,39,110331.0,Groceries,201.23,2020-09-30,21,Chicago,Online Transfer,5,191.17,278,18,233.09,Lori Peters,F,1993,1,87,840,2020-09-30,201.23
360,49,37498.0,Groceries,210.5,2023-01-16,11,Phoenix,Debit Card,11,187.34,667,69,195.43,Jeremy Brown,M,1994,0,242,596,2023-01-16,210.5
361,52,55746.0,Clothing,29.88,2022-11-26,65,San Antonio,Cash,30,20.92,356,52,35.68,Lisa Hudson,F,1994,1,508,808,2022-11-26,29.88
362,66,33766.0,Health & Beauty,746.77,2021-01-30,11,New York,Mobile Payment,14,642.22,385,49,734.95,Zachary Foster,M,1990,1,675,117,2021-01-30,746.77
363,33,33478.0,Clothing,597.31,2022-12-24,68,Phoenix,Debit Card,5,567.44,512,69,710.63,Marie Krause,X,1995,0,393,959,2022-12-24,597.31
364,62,71737.0,Books,982.14,2022-04-15,68,San Antonio,Credit Card,30,687.5,291,69,802.71,Daniel Fisher,M,2011,0,959,952,2022-04-15,982.14
365,42,20374.0,Electronics,519.34,2022-10-26,47,New York,Online Transfer,0,519.34,210,65,481.77,Lori Thompson,X,2005,0,337,907,2022-10-26,519.34
366,63,92868.0,Books,342.73,2020-12-07,66,Houston,Online Transfer,0,342.73,143,17,387.03,Heidi Carpenter,X,2010,0,856,817,2020-12-07,342.73
367,30,53492.0,Home & Kitchen,305.77,2022-06-05,34,San Diego,Mobile Payment,0,305.77,827,88,363.86,Jason Long,M,2004,1,692,105,2022-06-05,305.77
368,54,39189.0,Groceries,371.0,2021-06-05,34,Los Angeles,Credit Card,0,371.0,698,64,413.36,Kayla Salazar MD,F,2009,0,43,845,2021-06-05,371.0
369,62,119340.0,Books,373.13,2021-08-25,28,Los Angeles,Credit Card,23,287.31,879,10,334.68,Maria Robinson,F,2010,0,577,382,2021-08-25,373.13
370,36,128468.0,Clothing,267.01,2020-11-17,92,San Antonio,Credit Card,0,267.01,848,6,254.39,Karen Baird,F,2019,1,717,473,2020-11-17,267.01
371,22,147808.0,Groceries,321.12,2020-07-25,84,New York,Debit Card,22,250.47,733,11,295.3,Matthew Sims,M,2009,1,447,787,2020-07-25,321.12
372,55,22029.0,Home & Kitchen,407.64,2021-02-20,4,Los Angeles,Debit Card,0,407.64,456,100,387.02,Joshua Salazar,M,2021,1,315,838,2021-02-20,407.64
373,50,52557.0,Groceries,721.32,2021-06-04,7,Dallas,Credit Card,17,598.7,195,0,815.12,Brandy Cooper,F,1996,0,948,768,2021-06-04,721.32
374,20,21698.0,Health & Beauty,137.98,2021-06-17,71,New York,Debit Card,0,137.98,559,33,126.26,Betty Ortiz,F,2013,0,167,213,2021-06-17,137.98
375,42,67316.0,Groceries,403.76,2023-05-27,39,Los Angeles,Credit Card,0,403.76,992,84,339.06,Jeff Jackson,M,2014,0,84,756,2023-05-27,403.76
376,25,85641.0,Clothing,545.48,2022-02-20,46,Phoenix,Credit Card,0,545.48,963,19,647.46,Tyler Williams,M,2011,0,442,957,2022-02-20,545.48
377,56,31217.0,Groceries,580.04,2022-09-23,43,Phoenix,Mobile Payment,21,458.23,785,74,519.18,David Walker,M,2004,1,932,517,2022-09-23,580.04
378,45,97204.0,Home & Kitchen,139.58,2023-02-07,56,Houston,Credit Card,0,139.58,423,91,158.08,Olivia Stephenson,F,2013,0,575,697,2023-02-07,139.58
379,50,136685.0,Home & Kitchen,779.31,2020-12-02,11,Dallas,Debit Card,4,748.14,207,86,737.79,Donna Watkins,F,2008,0,95,882,2020-12-02,779.31
380,66,36651.0,Electronics,303.92,2022-06-12,97,Phoenix,Debit Card,10,273.53,804,79,322.84,Isabella Kennedy,F,2000,0,800,912,2022-06-12,303.92
381,42,43768.0,Electronics,621.05,2020-09-13,86,Houston,Cash,15,527.89,815,26,587.87,Shawn Neal,M,1994,1,893,674,2020-09-13,621.05
382,31,84121.0,Health & Beauty,812.33,2022-08-28,73,New York,Online Transfer,11,722.97,239,49,738.24,Douglas Skinner,M,2009,1,235,680,2022-08-28,812.33
383,69,56325.0,Groceries,989.97,2020-12-22,88,Houston,Credit Card,0,989.97,858,92,1156.43,Miss Christina Cooley,F,2001,1,491,486,2020-12-22,989.97
384,26,66000.0,Home & Kitchen,355.29,2022-11-21,23,New York,Debit Card,0,355.29,419,29,393.53,Jamie Liu,F,2018,1,143,204,2022-11-21,355.29
385,69,61060.0,Groceries,959.89,2022-02-10,58,San Diego,Credit Card,13,835.1,649,86,824.47,John Robinson,M,2016,1,253,206,2022-02-10,959.89
386,45,131374.0,Books,761.21,2022-08-12,61,New York,Mobile Payment,0,761.21,828,25,791.11,Beth Guzman,F,2000,1,550,722,2022-08-12,761.21
387,66,58611.0,Clothing,930.68,2022-05-12,49,Dallas,Credit Card,0,930.68,580,44,1092.04,Ana Thomas,F,1999,1,614,997,2022-05-12,930.68
388,27,81875.0,Clothing,886.54,2022-12-17,3,Houston,Debit Card,5,842.21,638,92,739.38,Kayla Fletcher,F,2007,1,635,835,2022-12-17,886.54
389,54,26270.0,Books,627.53,2023-06-24,20,San Diego,Mobile Payment,0,627.53,596,24,704.9,Cheryl Gonzales,F,2002,0,676,310,2023-06-24,627.53
390,51,127708.0,Electronics,481.76,2022-08-03,60,Los Angeles,Debit Card,1,476.94,85,14,543.89,Cameron Stevens,M,2009,0,446,428,2022-08-03,481.76
391,61,125703.0,Health & Beauty,957.16,2021-11-11,44,San Diego,Credit Card,11,851.87,817,90,954.0,Kristen Greer,F,1996,0,804,632,2021-11-11,957.16
392,32,145488.0,Electronics,491.27,2021-01-01,1,San Jose,Debit Card,9,447.06,630,1,428.43,Carla Jordan,F,1995,1,601,359,2021-01-01,491.27
393,27,71573.0,Health & Beauty,550.76,2021-11-07,30,Phoenix,Mobile Payment,27,402.05,584,0,577.83,Samantha Ramsey,F,2009,0,160,166,2021-11-07,550.76
394,40,141732.0,Books,114.95,2020-11-23,8,San Jose,Online Transfer,21,90.81,831,17,112.3,Ebony Duffy,F,1996,1,955,183,2020-11-23,114.95
395,62,50927.0,Clothing,757.52,2021-01-19,82,Los Angeles,Debit Card,10,681.77,914,88,637.57,Derek Garrett,M,1991,1,4,536,2021-01-19,757.52
396,49,142944.0,Home & Kitchen,196.1,2023-06-27,17,New York,Online Transfer,0,196.1,350,9,209.9,Jennifer Gonzalez,F,2016,0,787,904,2023-06-27,196.1
397,37,123142.0,Groceries,430.7,2022-12-29,21,Dallas,Mobile Payment,10,387.63,650,96,441.05,Jason Smith,M,1998,0,505,422,2022-12-29,430.7
398,27,118796.0,Groceries,39.13,2023-01-21,19,San Antonio,Mobile Payment,10,35.22,826,29,42.79,Matthew Thomas,M,2001,0,637,102,2023-01-21,39.13
399,50,125931.0,Electronics,801.89,2020-11-25,72,New York,Mobile Payment,0,801.89,775,83,683.54,Nancy Anderson,F,1992,1,306,87,2020-11-25,801.89
400,32,48564.0,Clothing,619.24,2023-05-17,84,Philadelphia,Credit Card,0,619.24,321,13,595.57,Adam Hernandez MD,M,1995,1,420,987,2023-05-17,619.24
401,58,77470.0,Health & Beauty,149.9,2020-12-16,43,New York,Debit Card,0,149.9,973,2,141.4,Aimee Wright,F,1995,1,889,895,2020-12-16,149.9
402,46,148085.0,Electronics,952.11,2023-02-05,26,Phoenix,Debit Card,0,952.11,471,98,837.71,Nicole Foster,F,2004,1,581,545,2023-02-05,952.11
403,41,120841.0,Home & Kitchen,811.53,2023-02-10,58,San Diego,Cash,0,811.53,58,32,728.45,Jason Butler,M,2001,1,428,33,2023-02-10,811.53
404,62,118602.0,Home & Kitchen,823.89,2021-08-30,52,San Jose,Cash,0,823.89,848,43,772.2,Dakota Munoz,M,2006,0,796,94,2021-08-30,823.89
405,40,76425.0,Home & Kitchen,890.74,2023-02-07,82,Los Angeles,Mobile Payment,0,890.74,560,80,800.39,Gloria Lowery,F,2007,1,103,542,2023-02-07,890.74
406,56,88384.0,Groceries,895.6,2020-12-27,42,Houston,Debit Card,0,895.6,360,61,900.94,Becky Foster,F,1992,0,776,694,2020-12-27,895.6
407,31,80328.0,Home & Kitchen,763.23,2021-08-25,93,New York,Debit Card,0,763.23,269,92,614.82,Brianna Welch,F,2013,0,120,365,2021-08-25,763.23
408,54,50921.0,Electronics,953.58,2022-11-18,69,Los Angeles,Online Transfer,0,953.58,711,21,1074.85,Mary Mack,F,2010,1,779,115,2022-11-18,953.58
409,37,101433.0,Electronics,880.25,2023-02-24,70,San Jose,Cash,0,880.25,921,74,1030.38,Carlos Cabrera,M,1990,0,478,740,2023-02-24,880.25
410,24,90051.0,Groceries,157.89,2020-10-03,16,New York,Debit Card,16,132.63,264,79,157.3,Victoria Smith,F,2017,0,810,764,2020-10-03,157.89
411,25,111047.0,Books,504.36,2021-10-09,65,San Jose,Debit Card,8,464.01,989,77,590.8,Kathleen Bell,F,2003,0,870,195,2021-10-09,504.36
412,50,126852.0,Electronics,416.98,2023-03-16,59,Houston,Credit Card,3,404.47,624,40,385.19,Jacob Mcclain,X,2007,0,449,190,2023-03-16,416.98
413,54,102103.0,Electronics,141.47,2021-06-12,38,Phoenix,Online Transfer,0,141.47,899,36,153.45,Dawn Fox,F,2009,1,958,672,2021-06-12,141.47
414,22,48005.0,Home & Kitchen,692.42,2022-08-01,90,Houston,Online Transfer,15,588.56,175,60,640.43,Cindy Hicks,F,2011,1,247,495,2022-08-01,692.42
415,70,66709.0,Books,198.46,2021-06-19,27,San Antonio,Cash,1,196.48,904,81,202.19,Austin Washington,M,2000,1,615,643,2021-06-19,198.46
416,63,89782.0,Home & Kitchen,575.64,2023-02-28,26,San Antonio,Debit Card,2,564.13,377,48,536.03,Andrew Jenkins,M,2009,0,814,20,2023-02-28,575.64
417,46,46754.0,Books,282.44,2021-11-18,79,San Antonio,Online Transfer,0,282.44,601,73,338.54,Amber Watson,F,2003,0,272,228,2021-11-18,282.44
418,49,51870.0,Groceries,867.43,2022-07-15,5,Dallas,Debit Card,0,867.43,495,34,830.26,Charles Reed,M,2006,1,921,479,2022-07-15,867.43
419,24,123794.0,Home & Kitchen,116.17,2022-05-30,51,Houston,Online Transfer,0,116.17,949,82,122.8,Rhonda Wood,F,2001,0,187,758,2022-05-30,116.17
420,20,21281.0,Electronics,49.35,2021-01-24,34,San Diego,Online Transfer,0,49.35,902,77,44.95,Andrew Lee,M,2017,0,946,113,2021-01-24,49.35
421,52,97616.0,Electronics,13.01,2023-06-03,11,New York,Debit Card,22,10.15,868,8,13.77,Mrs. Shelby Rhodes,F,2023,0,528,656,2023-06-03,13.01
422,19,127566.0,Electronics,802.68,2021-09-26,25,Philadelphia,Debit Card,0,802.68,487,45,941.18,Samuel Li,X,2021,1,759,904,2021-09-26,802.68
423,43,52839.0,Clothing,20.93,2022-12-29,73,New York,Mobile Payment,0,20.93,376,45,18.77,Darius Ross,M,2008,1,544,516,2022-12-29,20.93
424,65,116472.0,Books,814.16,2022-01-24,75,San Antonio,Credit Card,0,814.16,731,74,845.25,Jane Ortiz,F,2004,0,822,291,2022-01-24,814.16
425,63,83427.0,Health & Beauty,521.85,2021-04-19,67,Philadelphia,Online Transfer,3,506.19,324,48,486.37,Robert Ford,M,2014,1,626,988,2021-04-19,521.85
426,38,141519.0,Electronics,262.97,2023-06-24,15,Philadelphia,Online Transfer,26,194.6,586,49,228.24,Fred Sims,X,1993,0,941,39,2023-06-24,262.97
427,57,22165.0,Groceries,446.12,2020-11-10,52,Phoenix,Online Transfer,0,446.12,136,32,358.23,Sabrina Jordan,F,2004,0,96,654,2020-11-10,446.12
428,28,149982.0,Electronics,453.15,2022-12-13,77,Chicago,Mobile Payment,5,430.49,418,83,505.43,Monica King,X,2001,1,9,168,2022-12-13,453.15
429,19,55060.0,Books,691.29,2022-07-06,16,Philadelphia,Debit Card,0,691.29,255,17,718.23,Carmen Miller,F,2012,0,764,236,2022-07-06,691.29
430,29,44426.0,Books,428.53,2021-01-12,60,Dallas,Debit Card,13,372.82,876,26,435.92,Jerry Bates,M,1999,1,894,883,2021-01-12,428.53
431,62,46196.0,Groceries,824.4,2021-05-20,39,Dallas,Debit Card,4,791.42,88,47,832.31,Kimberly Soto,F,2019,0,734,583,2021-05-20,824.4
432,65,85615.0,Clothing,358.49,2023-04-13,90,San Antonio,Credit Card,14,308.3,573,20,384.98,Lisa Miller,F,2009,1,492,822,2023-04-13,358.49
433,63,64186.0,Clothing,235.51,2020-11-20,4,Phoenix,Debit Card,0,235.51,151,80,257.2,Wesley Rivera,M,1991,0,318,155,2020-11-20,235.51
434,65,53977.0,Groceries,293.3,2021-09-27,84,New York,Cash,3,284.5,354,5,242.93,Linda Cox,F,2010,1,74,602,2021-09-27,293.3
435,67,28094.0,Electronics,465.08,2021-12-31,30,San Diego,Cash,13,404.62,150,95,455.81,Zachary Owens,M,2003,1,211,538,2021-12-31,465.08
436,22,76918.0,Electronics,933.09,2021-09-19,20,San Antonio,Cash,0,933.09,829,0,806.33,Sara Kim,F,2023,0,507,472,2021-09-19,933.09
437,67,47159.0,Health & Beauty,728.28,2020-08-16,71,Phoenix,Online Transfer,0,728.28,879,74,705.76,Chelsea Evans,F,1996,0,525,907,2020-08-16,728.28
438,44,84153.0,Electronics,882.0,2022-02-13,4,San Diego,Debit Card,0,882.0,109,100,946.33,Christopher Brown,M,2017,0,931,404,2022-02-13,882.0
439,69,105777.0,Health & Beauty,421.55,2021-02-04,3,New York,Online Transfer,0,421.55,422,90,445.61,Anthony Levine,M,2020,0,222,111,2021-02-04,421.55
440,47,147210.0,Health & Beauty,608.07,2022-11-25,52,Dallas,Debit Card,21,480.38,955,35,612.49,Clifford Robinson,M,2011,0,903,266,2022-11-25,608.07
441,42,126555.0,Electronics,480.55,2021-07-27,36,Chicago,Online Transfer,18,394.05,813,92,574.57,Toni Wallace,F,2015,0,202,768,2021-07-27,480.55
442,32,28850.0,Books,673.65,2021-09-28,35,Phoenix,Debit Card,0,673.65,686,55,778.35,Helen Vargas,F,2010,1,517,844,2021-09-28,673.65
443,46,114893.0,Clothing,33.03,2022-11-08,32,San Jose,Mobile Payment,17,27.41,735,8,26.79,Jennifer Sims,F,1996,0,380,407,2022-11-08,33.03
444,42,133988.0,Clothing,343.49,2021-02-24,78,Dallas,Mobile Payment,16,288.53,713,55,315.88,Jeremiah Kim,M,1999,0,700,851,2021-02-24,343.49
445,21,125501.0,Clothing,914.26,2023-05-10,17,Chicago,Mobile Payment,17,758.84,101,52,1066.61,Samantha Harrell,F,2021,0,749,446,2023-05-10,914.26
446,49,144113.0,Clothing,114.27,2023-02-28,47,San Jose,Debit Card,0,114.27,882,61,130.69,Danielle David,F,2019,1,655,696,2023-02-28,114.27
447,32,99291.0,Books,534.53,2023-05-23,58,Chicago,Cash,0,534.53,721,94,604.19,Janet Flores,F,1995,0,355,181,2023-05-23,534.53
448,25,141341.0,Home & Kitchen,914.89,2021-04-07,71,San Diego,Cash,0,914.89,681,95,751.01,Mary Middleton,F,1991,1,38,85,2021-04-07,914.89
449,50,95603.0,Books,110.09,2020-09-23,97,New York,Cash,0,110.09,732,0,120.42,Christopher Morrison,M,1998,1,537,372,2020-09-23,110.09
450,64,72574.0,Groceries,597.1,2022-08-20,98,San Diego,Mobile Payment,0,597.1,144,37,566.08,Wendy Adams,F,1997,1,752,456,2022-08-20,597.1
451,66,70089.0,Home & Kitchen,552.25,2023-06-12,2,Los Angeles,Online Transfer,4,530.16,932,41,638.9,Amanda Warner,F,2015,1,567,309,2023-06-12,552.25
452,67,46060.0,Books,294.74,2022-09-29,45,Dallas,Mobile Payment,0,294.74,704,60,242.93,Katherine Potter,F,2004,1,397,877,2022-09-29,294.74
453,25,75738.0,Home & Kitchen,681.18,2023-03-09,21,Philadelphia,Cash,10,613.06,924,27,578.09,Kristi Henry,F,2000,1,83,312,2023-03-09,681.18
454,36,43553.0,Home & Kitchen,23.02,2021-07-25,23,San Jose,Online Transfer,20,18.42,152,86,24.85,Trevor Davis,M,2004,0,552,37,2021-07-25,23.02
455,38,94138.0,Home & Kitchen,35.84,2021-09-30,69,Phoenix,Credit Card,0,35.84,192,7,35.08,Rachel Heath,X,2017,1,593,13,2021-09-30,35.84
456,47,110603.0,Clothing,579.27,2021-11-03,17,Los Angeles,Cash,0,579.27,333,61,618.76,Kimberly Mason,F,2013,1,354,874,2021-11-03,579.27
457,27,80119.0,Electronics,472.51,2023-03-02,36,San Antonio,Debit Card,0,472.51,445,10,514.27,Anthony Hill III,M,2002,0,843,387,2023-03-02,472.51
458,35,62789.0,Clothing,423.58,2022-03-01,33,Los Angeles,Cash,5,402.4,896,29,487.52,Wayne Barnes,M,2000,0,194,992,2022-03-01,423.58
459,19,147301.0,Clothing,56.56,2023-04-21,91,Dallas,Online Transfer,12,49.77,422,93,56.97,Robert Farmer,M,2017,0,343,358,2023-04-21,56.56
460,63,123038.0,Groceries,379.9,2021-01-09,9,San Jose,Online Transfer,26,281.13,916,0,319.86,Erika Reid,F,2021,0,766,647,2021-01-09,379.9
461,31,88813.0,Clothing,528.93,2023-03-17,16,San Diego,Credit Card,22,412.57,282,31,461.46,Jeremy Allen,M,2015,0,746,918,2023-03-17,528.93
462,30,118239.0,Home & Kitchen,699.95,2021-11-10,90,San Jose,Debit Card,26,517.96,317,45,750.13,Carol Washington,F,2017,0,493,870,2021-11-10,699.95
463,58,135371.0,Health & Beauty,630.65,2021-12-06,53,Philadelphia,Online Transfer,0,630.65,100,37,641.6,Ruth Davenport,F,2004,1,390,471,2021-12-06,630.65
464,23,68974.0,Clothing,813.87,2022-01-08,28,Chicago,Cash,22,634.82,359,85,973.69,Mr. Zachary Anderson,X,1999,0,535,308,2022-01-08,813.87
465,59,127374.0,Health & Beauty,302.42,2021-05-18,56,San Diego,Credit Card,0,302.42,114,54,338.19,Timothy Adams II,M,2013,0,371,495,2021-05-18,302.42
466,55,98828.0,Electronics,577.2,2021-12-02,99,Dallas,Online Transfer,13,502.16,669,23,482.7,Christopher Brown,M,1998,0,730,537,2021-12-02,577.2
467,58,113105.0,Books,598.56,2021-09-18,59,San Antonio,Mobile Payment,0,598.56,247,54,698.21,Tim Rodriguez,M,1996,0,757,695,2021-09-18,598.56
468,33,38055.0,Electronics,136.97,2022-11-25,69,San Diego,Debit Card,0,136.97,902,92,161.75,Claudia Sanchez,F,2020,1,690,534,2022-11-25,136.97
469,22,63264.0,Home & Kitchen,561.5,2023-02-19,14,San Jose,Mobile Payment,0,561.5,208,73,479.48,Ryan Avery,X,1994,1,560,617,2023-02-19,561.5
470,50,113548.0,Clothing,507.71,2023-01-31,68,Phoenix,Credit Card,0,507.71,187,6,468.7,Jason Reyes,M,2005,0,159,180,2023-01-31,507.71
471,70,146665.0,Books,469.34,2021-01-07,33,Philadelphia,Debit Card,25,352.0,949,61,419.28,Chad Wright,X,2001,1,220,843,2021-01-07,469.34
472,69,122376.0,Books,129.02,2022-10-17,73,Dallas,Online Transfer,0,129.02,455,75,144.07,Kenneth Lee,M,2014,0,323,347,2022-10-17,129.02
473,38,63358.0,Electronics,549.56,2020-11-14,56,Dallas,Cash,19,445.14,851,81,440.3,Rebecca Martin,F,2021,0,627,376,2020-11-14,549.56
474,58,33353.0,Groceries,276.96,2021-07-12,14,Chicago,Credit Card,9,252.03,279,13,318.2,Scott Duarte,M,1990,1,302,647,2021-07-12,276.96
475,62,37788.0,Health & Beauty,109.61,2020-10-05,55,Chicago,Online Transfer,8,100.84,443,53,98.09,Isabella Ross,F,2002,1,554,863,2020-10-05,109.61
476,52,133290.0,Home & Kitchen,470.22,2020-10-05,10,Los Angeles,Credit Card,0,470.22,978,47,409.43,Peggy Moreno,X,2010,0,643,526,2020-10-05,470.22
477,47,122848.0,Books,854.01,2022-11-12,92,Chicago,Debit Card,20,683.21,723,93,1005.08,Darren Perez,X,2023,0,244,878,2022-11-12,854.01
478,36,38149.0,Health & Beauty,667.23,2022-07-31,100,San Diego,Credit Card,7,620.52,788,36,609.87,Amy Avery,F,2004,1,463,935,2022-07-31,667.23
479,67,53611.0,Groceries,371.82,2021-01-23,66,New York,Debit Card,0,371.82,391,69,310.03,Tina Clark,F,2018,0,183,975,2021-01-23,371.82
480,45,131470.0,Books,147.76,2021-12-13,89,New York,Credit Card,0,147.76,854,94,154.97,Bob Cline,M,1996,0,878,410,2021-12-13,147.76
481,42,27880.0,Home & Kitchen,737.09,2021-05-31,15,Chicago,Credit Card,0,737.09,448,94,709.73,Adam Smith,M,1990,0,265,809,2021-05-31,737.09
482,40,113578.0,Clothing,115.28,2021-03-30,29,Philadelphia,Debit Card,23,88.77,610,13,92.76,Donald Contreras,M,2017,0,383,441,2021-03-30,115.28
483,25,137362.0,Home & Kitchen,364.37,2022-07-20,70,Chicago,Online Transfer,4,349.8,655,60,423.44,Jessica Roberts,F,2011,0,510,246,2022-07-20,364.37
484,31,64702.0,Health & Beauty,346.02,2021-07-15,52,San Diego,Credit Card,0,346.02,96,95,328.58,Terry Scott,M,2000,1,146,745,2021-07-15,346.02
485,32,80013.0,Electronics,598.28,2021-03-16,79,Chicago,Credit Card,0,598.28,600,27,591.9,Bradley Larsen,M,2022,1,321,409,2021-03-16,598.28
486,69,96773.0,Books,108.96,2023-04-24,53,Phoenix,Mobile Payment,3,105.69,977,13,91.42,Steven Alvarez,M,2002,1,699,525,2023-04-24,108.96
487,61,136265.0,Clothing,677.04,2021-08-07,42,New York,Credit Card,0,677.04,185,93,780.47,Jonathan Fuentes,M,2015,1,297,579,2021-08-07,677.04
488,33,54758.0,Clothing,360.4,2020-07-26,70,Phoenix,Online Transfer,1,356.8,570,99,416.83,David Cunningham,M,2000,0,6,738,2020-07-26,360.4
489,55,104727.0,Health & Beauty,539.59,2022-11-29,24,Philadelphia,Online Transfer,0,539.59,953,73,498.21,Thomas Martinez,M,2016,0,69,811,2022-11-29,539.59
490,43,58438.0,Groceries,935.08,2021-03-19,27,Houston,Mobile Payment,4,897.68,339,26,890.46,Jessica Garza,F,1996,1,972,595,2021-03-19,935.08
491,35,37480.0,Electronics,673.56,2021-10-28,76,Chicago,Cash,5,639.88,456,8,780.75,Brandon Garza,M,2010,1,763,471,2021-10-28,673.56
492,35,58914.0,Electronics,320.37,2021-05-04,87,Phoenix,Mobile Payment,0,320.37,401,49,257.87,Justin Davis,M,2021,1,285,370,2021-05-04,320.37
493,54,80815.0,Groceries,549.08,2021-12-31,32,Los Angeles,Debit Card,0,549.08,894,39,595.5,Michelle Patterson,F,2003,1,182,12,2021-12-31,549.08
