customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd
329,58,118979.0,Clothing,305.74,2023-05-14,33,Houston,Debit Card,0,305.74,242,5,347.37,Travis Thompson,M,1993,0,464,628,2023-05-14,305.74
330,47,129604.0,Home & Kitchen,748.0,2021-12-26,94,Los Angeles,Debit Card,0,748.0,600,46,858.11,Christopher Jordan,M,1996,1,145,85,2021-12-26,748.0
331,66,147646.0,Health & Beauty,924.95,2020-09-14,95,San Jose,Online Transfer,5,878.7,472,0,873.74,Autumn Kennedy,X,2004,1,271,698,2020-09-14,924.95
332,51,81000.0,Home & Kitchen,989.55,2022-11-04,48,San Diego,Debit Card,24,752.06,113,6,819.31,Douglas Carroll,X,1998,0,855,981,2022-11-04,989.55
333,45,77787.0,Health & Beauty,50.77,2023-06-20,60,Philadelphia,Debit Card,0,50.77,66,68,57.36,Robert Cochran,M,2019,1,561,416,2023-06-20,50.77
334,51,144164.0,Clothing,195.67,2023-01-19,42,Chicago,Debit Card,0,195.67,944,64,160.99,Brenda Simpson,F,2000,0,988,622,2023-01-19,195.67
335,48,73938.0,Electronics,555.19,2022-09-30,70,Phoenix,Mobile Payment,0,555.19,539,63,653.28,Lisa Donovan,F,2021,0,245,431,2022-09-30,555.19
336,46,143485.0,Groceries,65.65,2022-04-01,33,Phoenix,Cash,24,49.89,178,71,56.77,Victoria Michael,X,1998,1,910,778,2022-04-01,65.65
337,39,26286.0,Electronics,796.54,2021-06-23,30,Phoenix,Mobile Payment,12,700.96,635,74,740.03,Laura Jones,F,1992,1,968,203,2021-06-23,796.54
338,47,141407.0,Groceries,592.44,2022-12-10,66,Chicago,Debit Card,0,592.44,367,57,569.97,Michelle Nelson,F,1993,0,388,50,2022-12-10,592.44
339,32,31829.0,Clothing,210.48,2021-06-08,3,San Diego,Credit Card,0,210.48,100,3,235.68,Natasha Clark,F,2006,1,483,252,2021-06-08,210.48
340,41,72438.0,Health & Beauty,122.56,2022-09-20,27,New York,Mobile Payment,7,113.98,64,37,118.03,Adam Brock,M,1994,1,457,711,2022-09-20,122.56
341,63,37282.0,Home & Kitchen,141.43,2020-10-29,45,Phoenix,Credit Card,18,115.97,718,14,148.63,Cory Wilson,M,2013,0,915,754,2020-10-29,141.43
342,23,33373.0,Health & Beauty,109.09,2020-08-03,44,Los Angeles,Credit Card,9,99.27,707,59,101.96,Robin Sampson,X,2008,1,743,344,2020-08-03,109.09
343,37,86201.0,Electronics,105.54,2023-02-11,2,Los Angeles,Debit Card,10,94.99,159,63,103.89,Sydney Padilla,F,1990,0,16,619,2023-02-11,105.54
344,31,48205.0,Groceries,544.64,2022-09-20,37,San Antonio,Credit Card,10,490.18,477,14,441.84,Dawn Garcia,F,1991,0,326,77,2022-09-20,544.64
345,46,60680.0,Groceries,227.13,2020-07-25,98,Chicago,Mobile Payment,7,211.23,513,13,259.37,Frank Turner,M,2020,0,569,400,2020-07-25,227.13
346,25,127938.0,Electronics,326.64,2022-09-02,20,Phoenix,Mobile Payment,0,326.64,901,45,353.49,Susan Perez,X,2015,0,33,236,2022-09-02,326.64
347,32,42940.0,Home & Kitchen,959.49,2021-02-28,38,Houston,Online Transfer,0,959.49,58,99,1010.91,Larry Jones,X,2016,0,418,19,2021-02-28,959.49
348,42,105911.0,Clothing,753.91,2022-11-16,67,Phoenix,Online Transfer,6,708.68,978,75,795.2,Mark Aguilar,M,2007,1,853,906,2022-11-16,753.91
349,36,68548.0,Home & Kitchen,364.19,2023-03-27,42,San Diego,Online Transfer,11,324.13,361,49,368.98,Heather Peterson,F,2019,0,650,231,2023-03-27,364.19
350,42,32925.0,Electronics,56.37,2021-02-28,15,San Jose,Mobile Payment,14,48.48,503,74,53.27,Christine Evans,F,2010,1,227,114,2021-02-28,56.37
351,47,117553.0,Health & Beauty,977.16,2022-08-11,97,San Jose,Credit Card,0,977.16,482,84,861.28,Luis Nguyen,M,2000,0,436,711,2022-08-11,977.16
352,26,56225.0,Health & Beauty,574.04,2021-08-18,8,San Jose,Debit Card,0,574.04,189,87,617.79,Jerome Gonzales,M,2022,0,843,711,2021-08-18,574.04
353,20,89847.0,Electronics,997.97,2022-04-02,77,San Diego,Cash,12,878.21,672,25,1143.29,Cynthia Williams,F,1998,0,59,664,2022-04-02,997.97
354,55,141083.0,Clothing,902.96,2023-07-13,80,San Jose,Online Transfer,0,902.96,781,98,811.84,Tracy Barry,F,2014,0,674,550,2023-07-13,902.96
355,23,55571.0,Groceries,682.16,2023-05-17,72,Houston,Cash,17,566.19,563,42,591.67,Tyler Clark,M,1997,0,237,367,2023-05-17,682.16
356,24,72683.0,Electronics,64.2,2020-12-28,80,Dallas,Online Transfer,0,64.2,342,61,57.57,Anthony Wise,M,2016,1,162,619,2020-12-28,64.2
357,25,74057.0,Books,889.9,2022-10-07,40,Chicago,Cash,29,631.83,771,90,830.12,Michael Johnson,M,2000,0,264,449,2022-10-07,889.9
358,69,52310.0,Health & Beauty,201.36,2022-05-27,30,Chicago,Credit Card,2,197.33,673,32,205.65,Kevin Stone,X,2004,1,172,593,2022-05-27,201.36
359,39,110331.0,Health & Beauty,201.23,2020-09-30,21,Chicago,Online Transfer,5,191.17,278,18,233.09,Eric Bruce,M,2015,0,739,889,2020-09-30,201.23
360,49,37498.0,Electronics,210.5,2023-01-16,11,Phoenix,Debit Card,11,187.34,667,69,195.43,Tyler Aguilar,M,2013,0,275,827,2023-01-16,210.5
361,52,55746.0,Groceries,29.88,2022-11-26,65,San Antonio,Cash,30,20.92,356,52,35.68,Heather Norris,F,2021,0,379,764,2022-11-26,29.88
362,66,33766.0,Health & Beauty,746.77,2021-01-30,11,New York,Mobile Payment,14,642.22,385,49,734.95,Michael Green,M,2001,0,414,633,2021-01-30,746.77
363,33,33478.0,Electronics,597.31,2022-12-24,68,Phoenix,Debit Card,5,567.44,512,69,710.63,Kristine Gilbert,F,1999,0,677,209,2022-12-24,597.31
364,62,71737.0,Home & Kitchen,982.14,2022-04-15,68,San Antonio,Credit Card,30,687.5,291,69,802.71,Eric Perez,M,2011,1,644,833,2022-04-15,982.14
365,42,20374.0,Clothing,519.34,2022-10-26,47,New York,Online Transfer,0,519.34,210,65,481.77,Melissa Ramos,F,1999,1,207,604,2022-10-26,519.34
366,63,92868.0,Groceries,342.73,2020-12-07,66,Houston,Online Transfer,0,342.73,143,17,387.03,Craig Arnold,M,2001,0,600,11,2020-12-07,342.73
367,30,53492.0,Clothing,305.77,2022-06-05,34,San Diego,Mobile Payment,0,305.77,827,88,363.86,Brandi Keller,F,2003,0,6,562,2022-06-05,305.77
368,54,39189.0,Groceries,371.0,2021-06-05,34,Los Angeles,Credit Card,0,371.0,698,64,413.36,James Marks,M,2018,1,858,186,2021-06-05,371.0
369,62,119340.0,Health & Beauty,373.13,2021-08-25,28,Los Angeles,Credit Card,23,287.31,879,10,334.68,Amy Perez,F,2002,1,291,577,2021-08-25,373.13
370,36,128468.0,Home & Kitchen,267.01,2020-11-17,92,San Antonio,Credit Card,0,267.01,848,6,254.39,Sierra Torres,F,1999,0,736,580,2020-11-17,267.01
371,22,147808.0,Home & Kitchen,321.12,2020-07-25,84,New York,Debit Card,22,250.47,733,11,295.3,Jonathan Hayes,X,2004,1,486,424,2020-07-25,321.12
372,55,22029.0,Groceries,407.64,2021-02-20,4,Los Angeles,Debit Card,0,407.64,456,100,387.02,Becky Alvarez,F,2011,0,722,954,2021-02-20,407.64
373,50,52557.0,Groceries,721.32,2021-06-04,7,Dallas,Credit Card,17,598.7,195,0,815.12,Adam Gomez,M,1997,1,285,777,2021-06-04,721.32
374,20,21698.0,Groceries,137.98,2021-06-17,71,New York,Debit Card,0,137.98,559,33,126.26,Casey Rodriguez,F,1990,0,342,50,2021-06-17,137.98
375,42,67316.0,Home & Kitchen,403.76,2023-05-27,39,Los Angeles,Credit Card,0,403.76,992,84,339.06,Denise Lopez,F,2017,0,598,608,2023-05-27,403.76
376,25,85641.0,Health & Beauty,545.48,2022-02-20,46,Phoenix,Credit Card,0,545.48,963,19,647.46,Leslie Liu,F,1991,0,897,374,2022-02-20,545.48
377,56,31217.0,Home & Kitchen,580.04,2022-09-23,43,Phoenix,Mobile Payment,21,458.23,785,74,519.18,Michael Young,M,2002,0,745,103,2022-09-23,580.04
378,45,97204.0,Electronics,139.58,2023-02-07,56,Houston,Credit Card,0,139.58,423,91,158.08,Gary Garcia,M,2011,0,887,695,2023-02-07,139.58
379,50,136685.0,Health & Beauty,779.31,2020-12-02,11,Dallas,Debit Card,4,748.14,207,86,737.79,Amy Allison,F,2000,0,826,975,2020-12-02,779.31
380,66,36651.0,Home & Kitchen,303.92,2022-06-12,97,Phoenix,Debit Card,10,273.53,804,79,322.84,Thomas Vargas,M,1994,1,699,840,2022-06-12,303.92
381,42,43768.0,Clothing,621.05,2020-09-13,86,Houston,Cash,15,527.89,815,26,587.87,Michael Bass,M,1990,0,851,283,2020-09-13,621.05
382,31,84121.0,Groceries,812.33,2022-08-28,73,New York,Online Transfer,11,722.97,239,49,738.24,William Walker,M,2019,1,497,368,2022-08-28,812.33
383,69,56325.0,Electronics,989.97,2020-12-22,88,Houston,Credit Card,0,989.97,858,92,1156.43,Walter Morgan,M,1995,0,143,600,2020-12-22,989.97
384,26,66000.0,Groceries,355.29,2022-11-21,23,New York,Debit Card,0,355.29,419,29,393.53,Erin Sanders,F,2013,1,223,486,2022-11-21,355.29
385,69,61060.0,Groceries,959.89,2022-02-10,58,San Diego,Credit Card,13,835.1,649,86,824.47,Melissa Ramos,F,2009,1,392,756,2022-02-10,959.89
386,45,131374.0,Health & Beauty,761.21,2022-08-12,61,New York,Mobile Payment,0,761.21,828,25,791.11,Ethan Martinez,M,1996,1,26,160,2022-08-12,761.21
387,66,58611.0,Health & Beauty,930.68,2022-05-12,49,Dallas,Credit Card,0,930.68,580,44,1092.04,Valerie Taylor,F,2008,0,434,672,2022-05-12,930.68
388,27,81875.0,Groceries,886.54,2022-12-17,3,Houston,Debit Card,5,842.21,638,92,739.38,Allen James,M,2004,0,157,74,2022-12-17,886.54
389,54,26270.0,Electronics,627.53,2023-06-24,20,San Diego,Mobile Payment,0,627.53,596,24,704.9,Kimberly Reyes,F,2005,1,695,905,2023-06-24,627.53
390,51,127708.0,Electronics,481.76,2022-08-03,60,Los Angeles,Debit Card,1,476.94,85,14,543.89,Suzanne Watson,F,1998,0,678,673,2022-08-03,481.76
391,61,125703.0,Health & Beauty,957.16,2021-11-11,44,San Diego,Credit Card,11,851.87,817,90,954.0,Craig Arnold,X,1997,1,131,688,2021-11-11,957.16
392,32,145488.0,Electronics,491.27,2021-01-01,1,San Jose,Debit Card,9,447.06,630,1,428.43,Joshua Spencer,M,2018,1,272,71,2021-01-01,491.27
393,27,71573.0,Groceries,550.76,2021-11-07,30,Phoenix,Mobile Payment,27,402.05,584,0,577.83,Stephen Navarro,M,1992,0,601,401,2021-11-07,550.76
394,40,141732.0,Groceries,114.95,2020-11-23,8,San Jose,Online Transfer,21,90.81,831,17,112.3,Angela Torres,F,2022,1,360,439,2020-11-23,114.95
395,62,50927.0,Groceries,757.52,2021-01-19,82,Los Angeles,Debit Card,10,681.77,914,88,637.57,Cynthia Ramirez,X,2019,0,373,320,2021-01-19,757.52
396,49,142944.0,Clothing,196.1,2023-06-27,17,New York,Online Transfer,0,196.1,350,9,209.9,Christopher Conrad,M,1999,1,666,604,2023-06-27,196.1
397,37,123142.0,Electronics,430.7,2022-12-29,21,Dallas,Mobile Payment,10,387.63,650,96,441.05,Lori Arnold,F,2006,0,96,471,2022-12-29,430.7
398,27,118796.0,Groceries,39.13,2023-01-21,19,San Antonio,Mobile Payment,10,35.22,826,29,42.79,Dr. Jared Miller,X,2000,0,456,169,2023-01-21,39.13
399,50,125931.0,Electronics,801.89,2020-11-25,72,New York,Mobile Payment,0,801.89,775,83,683.54,Ronald Rodriguez,M,2001,0,753,380,2020-11-25,801.89
400,32,48564.0,Home & Kitchen,619.24,2023-05-17,84,Philadelphia,Credit Card,0,619.24,321,13,595.57,Lori Webb,F,2001,1,230,816,2023-05-17,619.24
401,58,77470.0,Electronics,149.9,2020-12-16,43,New York,Debit Card,0,149.9,973,2,141.4,Gabrielle Crawford,F,2007,1,226,23,2020-12-16,149.9
402,46,148085.0,Clothing,952.11,2023-02-05,26,Phoenix,Debit Card,0,952.11,471,98,837.71,Billy Randolph,M,2015,1,267,325,2023-02-05,952.11
403,41,120841.0,Health & Beauty,811.53,2023-02-10,58,San Diego,Cash,0,811.53,58,32,728.45,David Gregory,M,2009,0,978,823,2023-02-10,811.53
404,62,118602.0,Electronics,823.89,2021-08-30,52,San Jose,Cash,0,823.89,848,43,772.2,Kathleen Wright,F,1994,1,380,217,2021-08-30,823.89
405,40,76425.0,Home & Kitchen,890.74,2023-02-07,82,Los Angeles,Mobile Payment,0,890.74,560,80,800.39,Heather Erickson,F,2019,1,754,516,2023-02-07,890.74
406,56,88384.0,Groceries,895.6,2020-12-27,42,Houston,Debit Card,0,895.6,360,61,900.94,Jeff Christensen,M,2003,0,403,487,2020-12-27,895.6
407,31,80328.0,Groceries,763.23,2021-08-25,93,New York,Debit Card,0,763.23,269,92,614.82,Calvin Gordon,M,2011,1,837,400,2021-08-25,763.23
408,54,50921.0,Electronics,953.58,2022-11-18,69,Los Angeles,Online Transfer,0,953.58,711,21,1074.85,Gary Odom,M,1993,0,516,669,2022-11-18,953.58
409,37,101433.0,Groceries,880.25,2023-02-24,70,San Jose,Cash,0,880.25,921,74,1030.38,Gail Barnes,F,2006,0,338,964,2023-02-24,880.25
410,24,90051.0,Clothing,157.89,2020-10-03,16,New York,Debit Card,16,132.63,264,79,157.3,April Fox,F,2006,0,467,547,2020-10-03,157.89
411,25,111047.0,Home & Kitchen,504.36,2021-10-09,65,San Jose,Debit Card,8,464.01,989,77,590.8,Jennifer Gallegos,F,2003,1,70,944,2021-10-09,504.36
412,50,126852.0,Clothing,416.98,2023-03-16,59,Houston,Credit Card,3,404.47,624,40,385.19,Kathy Nicholson,F,1992,1,689,198,2023-03-16,416.98
413,54,102103.0,Health & Beauty,141.47,2021-06-12,38,Phoenix,Online Transfer,0,141.47,899,36,153.45,Richard Olsen,M,1999,0,405,43,2021-06-12,141.47
414,22,48005.0,Clothing,692.42,2022-08-01,90,Houston,Online Transfer,15,588.56,175,60,640.43,Amy Campbell,X,2019,1,872,604,2022-08-01,692.42
415,70,66709.0,Groceries,198.46,2021-06-19,27,San Antonio,Cash,1,196.48,904,81,202.19,Jesus Rodriguez,M,2023,1,888,440,2021-06-19,198.46
416,63,89782.0,Groceries,575.64,2023-02-28,26,San Antonio,Debit Card,2,564.13,377,48,536.03,Jordan Ware,F,1995,0,445,434,2023-02-28,575.64
417,46,46754.0,Clothing,282.44,2021-11-18,79,San Antonio,Online Transfer,0,282.44,601,73,338.54,John Lopez,M,2006,1,86,283,2021-11-18,282.44
418,49,51870.0,Health & Beauty,867.43,2022-07-15,5,Dallas,Debit Card,0,867.43,495,34,830.26,Clayton Estrada,M,2014,0,83,567,2022-07-15,867.43
419,24,123794.0,Electronics,116.17,2022-05-30,51,Houston,Online Transfer,0,116.17,949,82,122.8,Donald Johnson,X,1998,0,135,456,2022-05-30,116.17
420,20,21281.0,Groceries,49.35,2021-01-24,34,San Diego,Online Transfer,0,49.35,902,77,44.95,Dylan Thompson,M,2003,1,427,958,2021-01-24,49.35
421,52,97616.0,Clothing,13.01,2023-06-03,11,New York,Debit Card,22,10.15,868,8,13.77,Walter Vargas,M,2001,0,533,860,2023-06-03,13.01
422,19,127566.0,Groceries,802.68,2021-09-26,25,Philadelphia,Debit Card,0,802.68,487,45,941.18,Eric Johnson,M,2014,0,504,553,2021-09-26,802.68
423,43,52839.0,Electronics,20.93,2022-12-29,73,New York,Mobile Payment,0,20.93,376,45,18.77,Patrick Smith,M,2019,1,473,977,2022-12-29,20.93
424,65,116472.0,Electronics,814.16,2022-01-24,75,San Antonio,Credit Card,0,814.16,731,74,845.25,Donald Fitzgerald,M,1994,0,381,494,2022-01-24,814.16
425,63,83427.0,Home & Kitchen,521.85,2021-04-19,67,Philadelphia,Online Transfer,3,506.19,324,48,486.37,Thomas Jackson,M,2013,0,19,476,2021-04-19,521.85
426,38,141519.0,Groceries,262.97,2023-06-24,15,Philadelphia,Online Transfer,26,194.6,586,49,228.24,Brandon Sampson,M,2007,1,199,794,2023-06-24,262.97
427,57,22165.0,Electronics,446.12,2020-11-10,52,Phoenix,Online Transfer,0,446.12,136,32,358.23,Tara Foster,X,2010,0,398,68,2020-11-10,446.12
428,28,149982.0,Health & Beauty,453.15,2022-12-13,77,Chicago,Mobile Payment,5,430.49,418,83,505.43,Dr. Denise Graham,F,1995,0,259,961,2022-12-13,453.15
429,19,55060.0,Health & Beauty,691.29,2022-07-06,16,Philadelphia,Debit Card,0,691.29,255,17,718.23,Michelle Murphy,X,1999,0,206,534,2022-07-06,691.29
430,29,44426.0,Clothing,428.53,2021-01-12,60,Dallas,Debit Card,13,372.82,876,26,435.92,Laura Smith,X,1994,0,755,558,2021-01-12,428.53
431,62,46196.0,Groceries,824.4,2021-05-20,39,Dallas,Debit Card,4,791.42,88,47,832.31,Nancy Hansen,F,1999,1,836,964,2021-05-20,824.4
432,65,85615.0,Groceries,358.49,2023-04-13,90,San Antonio,Credit Card,14,308.3,573,20,384.98,Nicholas Morris,M,2022,1,552,646,2023-04-13,358.49
433,63,64186.0,Clothing,235.51,2020-11-20,4,Phoenix,Debit Card,0,235.51,151,80,257.2,Mr. Christopher Daugherty MD,M,2009,0,902,801,2020-11-20,235.51
434,65,53977.0,Home & Kitchen,293.3,2021-09-27,84,New York,Cash,3,284.5,354,5,242.93,Melissa Cox,F,2004,1,605,552,2021-09-27,293.3
435,67,28094.0,Electronics,465.08,2021-12-31,30,San Diego,Cash,13,404.62,150,95,455.81,Denise Bridges,F,2000,0,924,663,2021-12-31,465.08
436,22,76918.0,Groceries,933.09,2021-09-19,20,San Antonio,Cash,0,933.09,829,0,806.33,Joshua Haas,M,2012,1,339,16,2021-09-19,933.09
437,67,47159.0,Electronics,728.28,2020-08-16,71,Phoenix,Online Transfer,0,728.28,879,74,705.76,Christine Olson,F,2003,0,876,339,2020-08-16,728.28
438,44,84153.0,Groceries,882.0,2022-02-13,4,San Diego,Debit Card,0,882.0,109,100,946.33,Kyle Thompson,X,2003,1,941,101,2022-02-13,882.0
439,69,105777.0,Electronics,421.55,2021-02-04,3,New York,Online Transfer,0,421.55,422,90,445.61,Brittany Perkins,F,2017,0,196,517,2021-02-04,421.55
440,47,147210.0,Books,608.07,2022-11-25,52,Dallas,Debit Card,21,480.38,955,35,612.49,Paula Shaw,F,1999,0,709,354,2022-11-25,608.07
441,42,126555.0,Electronics,480.55,2021-07-27,36,Chicago,Online Transfer,18,394.05,813,92,574.57,Vincent Hernandez,M,1997,1,378,216,2021-07-27,480.55
442,32,28850.0,Electronics,673.65,2021-09-28,35,Phoenix,Debit Card,0,673.65,686,55,778.35,Susan Sharp,F,1990,0,992,884,2021-09-28,673.65
443,46,114893.0,Electronics,33.03,2022-11-08,32,San Jose,Mobile Payment,17,27.41,735,8,26.79,Spencer Martinez,M,2017,1,731,350,2022-11-08,33.03
444,42,133988.0,Books,343.49,2021-02-24,78,Dallas,Mobile Payment,16,288.53,713,55,315.88,Elizabeth Hays,X,1997,1,293,226,2021-02-24,343.49
445,21,125501.0,Health & Beauty,914.26,2023-05-10,17,Chicago,Mobile Payment,17,758.84,101,52,1066.61,Cheyenne Benton,F,2000,0,847,326,2023-05-10,914.26
446,49,144113.0,Home & Kitchen,114.27,2023-02-28,47,San Jose,Debit Card,0,114.27,882,61,130.69,Emily Booker,F,1992,0,669,682,2023-02-28,114.27
447,32,99291.0,Groceries,534.53,2023-05-23,58,Chicago,Cash,0,534.53,721,94,604.19,Lauren Sanders,F,2017,1,966,447,2023-05-23,534.53
448,25,141341.0,Groceries,914.89,2021-04-07,71,San Diego,Cash,0,914.89,681,95,751.01,Benjamin York,M,2015,0,574,440,2021-04-07,914.89
449,50,95603.0,Electronics,110.09,2020-09-23,97,New York,Cash,0,110.09,732,0,120.42,Russell Martin,M,2000,1,786,250,2020-09-23,110.09
450,64,72574.0,Electronics,597.1,2022-08-20,98,San Diego,Mobile Payment,0,597.1,144,37,566.08,Elizabeth Hill,F,1996,0,502,674,2022-08-20,597.1
451,66,70089.0,Groceries,552.25,2023-06-12,2,Los Angeles,Online Transfer,4,530.16,932,41,638.9,Matthew Jackson,M,1990,1,235,235,2023-06-12,552.25
452,67,46060.0,Electronics,294.74,2022-09-29,45,Dallas,Mobile Payment,0,294.74,704,60,242.93,Stacy Young,X,2016,1,646,522,2022-09-29,294.74
453,25,75738.0,Clothing,681.18,2023-03-09,21,Philadelphia,Cash,10,613.06,924,27,578.09,Alisha Lopez,F,1995,1,328,180,2023-03-09,681.18
454,36,43553.0,Clothing,23.02,2021-07-25,23,San Jose,Online Transfer,20,18.42,152,86,24.85,Brandon Osborn,M,2012,0,733,76,2021-07-25,23.02
455,38,94138.0,Clothing,35.84,2021-09-30,69,Phoenix,Credit Card,0,35.84,192,7,35.08,Danny Kaiser,M,1994,0,958,84,2021-09-30,35.84
456,47,110603.0,Electronics,579.27,2021-11-03,17,Los Angeles,Cash,0,579.27,333,61,618.76,Michelle Sanchez,F,2004,0,125,296,2021-11-03,579.27
457,27,80119.0,Health & Beauty,472.51,2023-03-02,36,San Antonio,Debit Card,0,472.51,445,10,514.27,Nicholas Dixon,M,2011,0,707,423,2023-03-02,472.51
458,35,62789.0,Health & Beauty,423.58,2022-03-01,33,Los Angeles,Cash,5,402.4,896,29,487.52,Kevin Taylor,M,2012,0,341,499,2022-03-01,423.58
459,19,147301.0,Electronics,56.56,2023-04-21,91,Dallas,Online Transfer,12,49.77,422,93,56.97,Jenny Johnson,F,2002,1,24,595,2023-04-21,56.56
460,63,123038.0,Health & Beauty,379.9,2021-01-09,9,San Jose,Online Transfer,26,281.13,916,0,319.86,Kimberly Allen,F,2007,1,43,80,2021-01-09,379.9
461,31,88813.0,Health & Beauty,528.93,2023-03-17,16,San Diego,Credit Card,22,412.57,282,31,461.46,Tony Meyer,M,2007,1,559,148,2023-03-17,528.93
462,30,118239.0,Clothing,699.95,2021-11-10,90,San Jose,Debit Card,26,517.96,317,45,750.13,Jennifer Martinez,F,2023,1,706,220,2021-11-10,699.95
463,58,135371.0,Clothing,630.65,2021-12-06,53,Philadelphia,Online Transfer,0,630.65,100,37,641.6,Leslie Peters,M,1995,1,507,191,2021-12-06,630.65
464,23,68974.0,Home & Kitchen,813.87,2022-01-08,28,Chicago,Cash,22,634.82,359,85,973.69,Andrew Fleming,M,2006,0,643,408,2022-01-08,813.87
465,59,127374.0,Electronics,302.42,2021-05-18,56,San Diego,Credit Card,0,302.42,114,54,338.19,Jeffery Reed,M,2021,0,22,46,2021-05-18,302.42
466,55,98828.0,Health & Beauty,577.2,2021-12-02,99,Dallas,Online Transfer,13,502.16,669,23,482.7,Michael Parker,M,2009,0,783,143,2021-12-02,577.2
467,58,113105.0,Electronics,598.56,2021-09-18,59,San Antonio,Mobile Payment,0,598.56,247,54,698.21,Jillian Howard,F,2022,1,426,379,2021-09-18,598.56
468,33,38055.0,Clothing,136.97,2022-11-25,69,San Diego,Debit Card,0,136.97,902,92,161.75,Erik Jones,M,1995,1,862,783,2022-11-25,136.97
469,22,63264.0,Health & Beauty,561.5,2023-02-19,14,San Jose,Mobile Payment,0,561.5,208,73,479.48,Nicole White,F,1997,1,937,411,2023-02-19,561.5
470,50,113548.0,Clothing,507.71,2023-01-31,68,Phoenix,Credit Card,0,507.71,187,6,468.7,Jennifer Anderson,F,1999,0,536,571,2023-01-31,507.71
471,70,146665.0,Health & Beauty,469.34,2021-01-07,33,Philadelphia,Debit Card,25,352.0,949,61,419.28,Kenneth Kemp,M,1998,0,911,97,2021-01-07,469.34
472,69,122376.0,Health & Beauty,129.02,2022-10-17,73,Dallas,Online Transfer,0,129.02,455,75,144.07,Adam Mills,M,1997,1,151,480,2022-10-17,129.02
473,38,63358.0,Home & Kitchen,549.56,2020-11-14,56,Dallas,Cash,19,445.14,851,81,440.3,April Kerr,F,2019,0,991,873,2020-11-14,549.56
474,58,33353.0,Electronics,276.96,2021-07-12,14,Chicago,Credit Card,9,252.03,279,13,318.2,Marcia Allen,F,2010,1,820,806,2021-07-12,276.96
475,62,37788.0,Books,109.61,2020-10-05,55,Chicago,Online Transfer,8,100.84,443,53,98.09,Monica Nelson,F,2020,1,637,337,2020-10-05,109.61
476,52,133290.0,Groceries,470.22,2020-10-05,10,Los Angeles,Credit Card,0,470.22,978,47,409.43,Andrea Alexander,X,2015,1,995,721,2020-10-05,470.22
477,47,122848.0,Groceries,854.01,2022-11-12,92,Chicago,Debit Card,20,683.21,723,93,1005.08,Christopher Mcdaniel,M,1991,0,635,632,2022-11-12,854.01
478,36,38149.0,Clothing,667.23,2022-07-31,100,San Diego,Credit Card,7,620.52,788,36,609.87,Alexandra Taylor,X,2007,0,909,953,2022-07-31,667.23
479,67,53611.0,Home & Kitchen,371.82,2021-01-23,66,New York,Debit Card,0,371.82,391,69,310.03,Thomas Wise,M,2000,0,412,587,2021-01-23,371.82
480,45,131470.0,Groceries,147.76,2021-12-13,89,New York,Credit Card,0,147.76,854,94,154.97,Donald Rhodes,M,2019,1,402,372,2021-12-13,147.76
481,42,27880.0,Health & Beauty,737.09,2021-05-31,15,Chicago,Credit Card,0,737.09,448,94,709.73,Ronald Hendrix,M,1999,0,233,14,2021-05-31,737.09
482,40,113578.0,Books,115.28,2021-03-30,29,Philadelphia,Debit Card,23,88.77,610,13,92.76,Robert Berger,M,1994,1,327,255,2021-03-30,115.28
483,25,137362.0,Health & Beauty,364.37,2022-07-20,70,Chicago,Online Transfer,4,349.8,655,60,423.44,Crystal Martinez,F,2000,1,103,677,2022-07-20,364.37
484,31,64702.0,Electronics,346.02,2021-07-15,52,San Diego,Credit Card,0,346.02,96,95,328.58,Brittany Pugh,F,2017,1,30,942,2021-07-15,346.02
485,32,80013.0,Groceries,598.28,2021-03-16,79,Chicago,Credit Card,0,598.28,600,27,591.9,Edward Bates,X,2015,0,363,460,2021-03-16,598.28
486,69,96773.0,Home & Kitchen,108.96,2023-04-24,53,Phoenix,Mobile Payment,3,105.69,977,13,91.42,James Santiago,M,2000,0,658,904,2023-04-24,108.96
487,61,136265.0,Home & Kitchen,677.04,2021-08-07,42,New York,Credit Card,0,677.04,185,93,780.47,Scott Smith,M,2023,0,540,655,2021-08-07,677.04
488,33,54758.0,Electronics,360.4,2020-07-26,70,Phoenix,Online Transfer,1,356.8,570,99,416.83,Melissa Jones,F,2021,1,972,874,2020-07-26,360.4
489,55,104727.0,Groceries,539.59,2022-11-29,24,Philadelphia,Online Transfer,0,539.59,953,73,498.21,Paul Owens,M,2012,1,900,934,2022-11-29,539.59
490,43,58438.0,Health & Beauty,935.08,2021-03-19,27,Houston,Mobile Payment,4,897.68,339,26,890.46,Gloria Miller,X,1995,1,477,14,2021-03-19,935.08
491,35,37480.0,Home & Kitchen,673.56,2021-10-28,76,Chicago,Cash,5,639.88,456,8,780.75,Tanya Miller,F,2013,1,329,274,2021-10-28,673.56
492,35,58914.0,Groceries,320.37,2021-05-04,87,Phoenix,Mobile Payment,0,320.37,401,49,257.87,Sandra Carpenter,F,2001,1,189,486,2021-05-04,320.37
493,54,80815.0,Groceries,549.08,2021-12-31,32,Los Angeles,Debit Card,0,549.08,894,39,595.5,Rose May,F,2006,0,703,894,2021-12-31,549.08
